"","date","county","state","fips","cases","deaths"
"300502","2020-07-05","Kendall","Texas",48259,90,0
"300503","2020-07-05","Kenedy","Texas",48261,1,0
"300504","2020-07-05","Kerr","Texas",48265,111,1
"300505","2020-07-05","Kimble","Texas",48267,6,0
"300506","2020-07-05","Kinney","Texas",48271,2,0
"300507","2020-07-05","Kleberg","Texas",48273,87,1
"300508","2020-07-05","Knox","Texas",48275,3,0
"300509","2020-07-05","La Salle","Texas",48283,21,0
"300510","2020-07-05","Lamar","Texas",48277,325,13
"300511","2020-07-05","Lamb","Texas",48279,50,0
"300512","2020-07-05","Lampasas","Texas",48281,20,0
"300513","2020-07-05","Lavaca","Texas",48285,184,1
"300514","2020-07-05","Lee","Texas",48287,72,3
"300515","2020-07-05","Leon","Texas",48289,37,0
"300516","2020-07-05","Liberty","Texas",48291,390,3
"300517","2020-07-05","Limestone","Texas",48293,61,1
"300518","2020-07-05","Lipscomb","Texas",48295,11,0
"300519","2020-07-05","Live Oak","Texas",48297,37,0
"300520","2020-07-05","Llano","Texas",48299,11,0
"300521","2020-07-05","Lubbock","Texas",48303,2620,52
"300522","2020-07-05","Lynn","Texas",48305,39,1
"300523","2020-07-05","Madison","Texas",48313,45,0
"300524","2020-07-05","Marion","Texas",48315,29,1
"300525","2020-07-05","Martin","Texas",48317,18,1
"300526","2020-07-05","Mason","Texas",48319,34,0
"300527","2020-07-05","Matagorda","Texas",48321,262,5
"300528","2020-07-05","Maverick","Texas",48323,519,5
"300529","2020-07-05","McCulloch","Texas",48307,20,0
"300530","2020-07-05","McLennan","Texas",48309,1636,11
"300531","2020-07-05","Medina","Texas",48325,295,2
"300532","2020-07-05","Menard","Texas",48327,8,0
"300533","2020-07-05","Midland","Texas",48329,772,15
"300534","2020-07-05","Milam","Texas",48331,92,1
"300535","2020-07-05","Mills","Texas",48333,1,0
"300536","2020-07-05","Mitchell","Texas",48335,12,0
"300537","2020-07-05","Montague","Texas",48337,21,1
"300538","2020-07-05","Montgomery","Texas",48339,2353,37
"300539","2020-07-05","Moore","Texas",48341,897,15
"300540","2020-07-05","Morris","Texas",48343,42,0
"300541","2020-07-05","Motley","Texas",48345,1,0
"300542","2020-07-05","Nacogdoches","Texas",48347,443,26
"300543","2020-07-05","Navarro","Texas",48349,323,6
"300544","2020-07-05","Newton","Texas",48351,12,0
"300545","2020-07-05","Nolan","Texas",48353,45,0
"300546","2020-07-05","Nueces","Texas",48355,3796,14
"300547","2020-07-05","Ochiltree","Texas",48357,53,2
"300548","2020-07-05","Oldham","Texas",48359,4,1
"300549","2020-07-05","Orange","Texas",48361,303,5
"300550","2020-07-05","Palo Pinto","Texas",48363,38,2
"300551","2020-07-05","Panola","Texas",48365,216,24
"300552","2020-07-05","Parker","Texas",48367,344,1
"300553","2020-07-05","Parmer","Texas",48369,215,8
"300554","2020-07-05","Pecos","Texas",48371,131,0
"300555","2020-07-05","Polk","Texas",48373,170,0
"300556","2020-07-05","Potter","Texas",48375,2937,39
"300557","2020-07-05","Presidio","Texas",48377,19,0
"300558","2020-07-05","Rains","Texas",48379,14,0
"300559","2020-07-05","Randall","Texas",48381,918,7
"300560","2020-07-05","Reagan","Texas",48383,13,0
"300561","2020-07-05","Real","Texas",48385,4,0
"300562","2020-07-05","Red River","Texas",48387,117,12
"300563","2020-07-05","Reeves","Texas",48389,47,0
"300564","2020-07-05","Refugio","Texas",48391,29,0
"300565","2020-07-05","Roberts","Texas",48393,4,0
"300566","2020-07-05","Robertson","Texas",48395,57,0
"300567","2020-07-05","Rockwall","Texas",48397,395,16
"300568","2020-07-05","Runnels","Texas",48399,17,0
"300569","2020-07-05","Rusk","Texas",48401,283,3
"300570","2020-07-05","Sabine","Texas",48403,27,1
"300571","2020-07-05","San Augustine","Texas",48405,114,7
"300572","2020-07-05","San Jacinto","Texas",48407,63,0
"300573","2020-07-05","San Patricio","Texas",48409,187,0
"300574","2020-07-05","San Saba","Texas",48411,5,0
"300575","2020-07-05","Schleicher","Texas",48413,21,0
"300576","2020-07-05","Scurry","Texas",48415,59,0
"300577","2020-07-05","Shackelford","Texas",48417,4,0
"300578","2020-07-05","Shelby","Texas",48419,287,10
"300579","2020-07-05","Sherman","Texas",48421,30,0
"300580","2020-07-05","Smith","Texas",48423,772,5
"300581","2020-07-05","Somervell","Texas",48425,11,0
"300582","2020-07-05","Starr","Texas",48427,936,3
"300583","2020-07-05","Stephens","Texas",48429,8,0
"300584","2020-07-05","Sutton","Texas",48435,11,0
"300585","2020-07-05","Swisher","Texas",48437,38,1
"300586","2020-07-05","Tarrant","Texas",48439,14008,236
"300587","2020-07-05","Taylor","Texas",48441,588,6
"300588","2020-07-05","Terrell","Texas",48443,2,0
"300589","2020-07-05","Terry","Texas",48445,36,0
"300590","2020-07-05","Throckmorton","Texas",48447,1,0
"300591","2020-07-05","Titus","Texas",48449,852,5
"300592","2020-07-05","Tom Green","Texas",48451,434,1
"300593","2020-07-05","Travis","Texas",48453,11679,137
"300594","2020-07-05","Trinity","Texas",48455,48,0
"300595","2020-07-05","Tyler","Texas",48457,27,0
"300596","2020-07-05","Upshur","Texas",48459,70,0
"300597","2020-07-05","Upton","Texas",48461,6,0
"300598","2020-07-05","Uvalde","Texas",48463,150,1
"300599","2020-07-05","Val Verde","Texas",48465,285,0
"300600","2020-07-05","Van Zandt","Texas",48467,112,3
"300601","2020-07-05","Victoria","Texas",48469,1063,8
"300602","2020-07-05","Walker","Texas",48471,2081,28
"300603","2020-07-05","Waller","Texas",48473,175,0
"300604","2020-07-05","Ward","Texas",48475,24,0
"300605","2020-07-05","Washington","Texas",48477,296,31
"300606","2020-07-05","Webb","Texas",48479,1868,28
"300607","2020-07-05","Wharton","Texas",48481,230,1
"300608","2020-07-05","Wheeler","Texas",48483,19,0
"300609","2020-07-05","Wichita","Texas",48485,436,3
"300610","2020-07-05","Wilbarger","Texas",48487,12,0
"300611","2020-07-05","Willacy","Texas",48489,229,3
"300612","2020-07-05","Williamson","Texas",48491,2469,42
"300613","2020-07-05","Wilson","Texas",48493,132,5
"300614","2020-07-05","Winkler","Texas",48495,29,0
"300615","2020-07-05","Wise","Texas",48497,135,5
"300616","2020-07-05","Wood","Texas",48499,98,5
"300617","2020-07-05","Yoakum","Texas",48501,38,0
"300618","2020-07-05","Young","Texas",48503,34,1
"300619","2020-07-05","Zapata","Texas",48505,56,0
"300620","2020-07-05","Zavala","Texas",48507,52,0
"303463","2020-07-06","Anderson","Texas",48001,1082,2
"303464","2020-07-06","Andrews","Texas",48003,103,1
"303465","2020-07-06","Angelina","Texas",48005,541,9
"303466","2020-07-06","Aransas","Texas",48007,43,0
"303467","2020-07-06","Archer","Texas",48009,8,0
"303468","2020-07-06","Armstrong","Texas",48011,3,0
"303469","2020-07-06","Atascosa","Texas",48013,135,2
"303470","2020-07-06","Austin","Texas",48015,92,0
"303471","2020-07-06","Bailey","Texas",48017,102,1
"303472","2020-07-06","Bandera","Texas",48019,27,0
"303473","2020-07-06","Bastrop","Texas",48021,522,6
"303474","2020-07-06","Baylor","Texas",48023,1,0
"303475","2020-07-06","Bee","Texas",48025,85,0
"303476","2020-07-06","Bell","Texas",48027,1523,13
"303477","2020-07-06","Bexar","Texas",48029,15114,132
"303478","2020-07-06","Blanco","Texas",48031,31,1
"303479","2020-07-06","Bosque","Texas",48035,18,0
"303480","2020-07-06","Bowie","Texas",48037,461,22
"303481","2020-07-06","Brazoria","Texas",48039,2829,22
"303482","2020-07-06","Brazos","Texas",48041,2532,34
"303483","2020-07-06","Brewster","Texas",48043,143,1
"303484","2020-07-06","Briscoe","Texas",48045,7,0
"303485","2020-07-06","Brooks","Texas",48047,10,0
"303486","2020-07-06","Brown","Texas",48049,99,13
"303487","2020-07-06","Burleson","Texas",48051,93,0
"303488","2020-07-06","Burnet","Texas",48053,181,3
"303489","2020-07-06","Caldwell","Texas",48055,460,2
"303490","2020-07-06","Calhoun","Texas",48057,97,3
"303491","2020-07-06","Callahan","Texas",48059,19,2
"303492","2020-07-06","Cameron","Texas",48061,2779,67
"303493","2020-07-06","Camp","Texas",48063,123,2
"303494","2020-07-06","Carson","Texas",48065,7,0
"303495","2020-07-06","Cass","Texas",48067,51,2
"303496","2020-07-06","Castro","Texas",48069,99,1
"303497","2020-07-06","Chambers","Texas",48071,352,2
"303498","2020-07-06","Cherokee","Texas",48073,212,2
"303499","2020-07-06","Childress","Texas",48075,7,0
"303500","2020-07-06","Clay","Texas",48077,9,0
"303501","2020-07-06","Cochran","Texas",48079,1,0
"303502","2020-07-06","Coke","Texas",48081,5,1
"303503","2020-07-06","Coleman","Texas",48083,3,0
"303504","2020-07-06","Collin","Texas",48085,3707,47
"303505","2020-07-06","Collingsworth","Texas",48087,6,0
"303506","2020-07-06","Colorado","Texas",48089,108,0
"303507","2020-07-06","Comal","Texas",48091,907,9
"303508","2020-07-06","Comanche","Texas",48093,21,1
"303509","2020-07-06","Concho","Texas",48095,11,0
"303510","2020-07-06","Cooke","Texas",48097,61,0
"303511","2020-07-06","Coryell","Texas",48099,336,2
"303512","2020-07-06","Cottle","Texas",48101,4,1
"303513","2020-07-06","Crane","Texas",48103,60,9
"303514","2020-07-06","Crockett","Texas",48105,13,0
"303515","2020-07-06","Crosby","Texas",48107,26,1
"303516","2020-07-06","Culberson","Texas",48109,3,0
"303517","2020-07-06","Dallam","Texas",48111,91,1
"303518","2020-07-06","Dallas","Texas",48113,27054,401
"303519","2020-07-06","Dawson","Texas",48115,70,1
"303520","2020-07-06","DeWitt","Texas",48123,96,1
"303521","2020-07-06","Deaf Smith","Texas",48117,355,17
"303522","2020-07-06","Delta","Texas",48119,7,0
"303523","2020-07-06","Denton","Texas",48121,3403,37
"303524","2020-07-06","Dickens","Texas",48125,2,0
"303525","2020-07-06","Dimmit","Texas",48127,13,0
"303526","2020-07-06","Donley","Texas",48129,27,0
"303527","2020-07-06","Duval","Texas",48131,62,0
"303528","2020-07-06","Eastland","Texas",48133,11,0
"303529","2020-07-06","Ector","Texas",48135,1392,11
"303530","2020-07-06","Edwards","Texas",48137,2,0
"303531","2020-07-06","El Paso","Texas",48141,7461,135
"303532","2020-07-06","Ellis","Texas",48139,1046,19
"303533","2020-07-06","Erath","Texas",48143,146,1
"303534","2020-07-06","Falls","Texas",48145,35,0
"303535","2020-07-06","Fannin","Texas",48147,112,7
"303536","2020-07-06","Fayette","Texas",48149,104,3
"303537","2020-07-06","Fisher","Texas",48151,11,1
"303538","2020-07-06","Floyd","Texas",48153,36,0
"303539","2020-07-06","Fort Bend","Texas",48157,4286,57
"303540","2020-07-06","Franklin","Texas",48159,50,0
"303541","2020-07-06","Freestone","Texas",48161,39,0
"303542","2020-07-06","Frio","Texas",48163,233,0
"303543","2020-07-06","Gaines","Texas",48165,28,0
"303544","2020-07-06","Galveston","Texas",48167,4586,46
"303545","2020-07-06","Garza","Texas",48169,12,0
"303546","2020-07-06","Gillespie","Texas",48171,45,0
"303547","2020-07-06","Glasscock","Texas",48173,5,0
"303548","2020-07-06","Goliad","Texas",48175,14,0
"303549","2020-07-06","Gonzales","Texas",48177,307,4
"303550","2020-07-06","Gray","Texas",48179,121,4
"303551","2020-07-06","Grayson","Texas",48181,633,5
"303552","2020-07-06","Gregg","Texas",48183,486,14
"303553","2020-07-06","Grimes","Texas",48185,558,2
"303554","2020-07-06","Guadalupe","Texas",48187,858,3
"303555","2020-07-06","Hale","Texas",48189,500,7
"303556","2020-07-06","Hall","Texas",48191,2,1
"303557","2020-07-06","Hamilton","Texas",48193,22,1
"303558","2020-07-06","Hansford","Texas",48195,31,2
"303559","2020-07-06","Hardeman","Texas",48197,5,0
"303560","2020-07-06","Hardin","Texas",48199,260,5
"303561","2020-07-06","Harris","Texas",48201,37776,401
"303562","2020-07-06","Harrison","Texas",48203,363,30
"303563","2020-07-06","Hartley","Texas",48205,36,2
"303564","2020-07-06","Haskell","Texas",48207,5,0
"303565","2020-07-06","Hays","Texas",48209,3193,10
"303566","2020-07-06","Hemphill","Texas",48211,15,0
"303567","2020-07-06","Henderson","Texas",48213,168,4
"303568","2020-07-06","Hidalgo","Texas",48215,5407,75
"303569","2020-07-06","Hill","Texas",48217,82,2
"303570","2020-07-06","Hockley","Texas",48219,68,1
"303571","2020-07-06","Hood","Texas",48221,120,4
"303572","2020-07-06","Hopkins","Texas",48223,70,1
"303573","2020-07-06","Houston","Texas",48225,171,0
"303574","2020-07-06","Howard","Texas",48227,43,1
"303575","2020-07-06","Hudspeth","Texas",48229,16,0
"303576","2020-07-06","Hunt","Texas",48231,533,8
"303577","2020-07-06","Hutchinson","Texas",48233,70,0
"303578","2020-07-06","Irion","Texas",48235,2,0
"303579","2020-07-06","Jack","Texas",48237,12,0
"303580","2020-07-06","Jackson","Texas",48239,53,1
"303581","2020-07-06","Jasper","Texas",48241,61,2
"303582","2020-07-06","Jeff Davis","Texas",48243,4,0
"303583","2020-07-06","Jefferson","Texas",48245,2727,35
"303584","2020-07-06","Jim Hogg","Texas",48247,22,0
"303585","2020-07-06","Jim Wells","Texas",48249,208,0
"303586","2020-07-06","Johnson","Texas",48251,610,4
"303587","2020-07-06","Jones","Texas",48253,610,0
"303588","2020-07-06","Karnes","Texas",48255,53,0
"303589","2020-07-06","Kaufman","Texas",48257,758,5
"303590","2020-07-06","Kendall","Texas",48259,89,0
"303591","2020-07-06","Kenedy","Texas",48261,1,0
"303592","2020-07-06","Kerr","Texas",48265,110,1
"303593","2020-07-06","Kimble","Texas",48267,6,0
"303594","2020-07-06","Kinney","Texas",48271,2,0
"303595","2020-07-06","Kleberg","Texas",48273,97,1
"303596","2020-07-06","Knox","Texas",48275,3,0
"303597","2020-07-06","La Salle","Texas",48283,21,0
"303598","2020-07-06","Lamar","Texas",48277,332,13
"303599","2020-07-06","Lamb","Texas",48279,50,0
"303600","2020-07-06","Lampasas","Texas",48281,20,0
"303601","2020-07-06","Lavaca","Texas",48285,184,1
"303602","2020-07-06","Lee","Texas",48287,85,3
"303603","2020-07-06","Leon","Texas",48289,43,0
"303604","2020-07-06","Liberty","Texas",48291,410,3
"303605","2020-07-06","Limestone","Texas",48293,62,1
"303606","2020-07-06","Lipscomb","Texas",48295,11,0
"303607","2020-07-06","Live Oak","Texas",48297,42,0
"303608","2020-07-06","Llano","Texas",48299,11,0
"303609","2020-07-06","Lubbock","Texas",48303,2918,56
"303610","2020-07-06","Lynn","Texas",48305,39,1
"303611","2020-07-06","Madison","Texas",48313,45,0
"303612","2020-07-06","Marion","Texas",48315,29,1
"303613","2020-07-06","Martin","Texas",48317,18,1
"303614","2020-07-06","Mason","Texas",48319,34,0
"303615","2020-07-06","Matagorda","Texas",48321,266,5
"303616","2020-07-06","Maverick","Texas",48323,519,5
"303617","2020-07-06","McCulloch","Texas",48307,20,0
"303618","2020-07-06","McLennan","Texas",48309,1798,13
"303619","2020-07-06","Medina","Texas",48325,295,2
"303620","2020-07-06","Menard","Texas",48327,8,0
"303621","2020-07-06","Midland","Texas",48329,927,17
"303622","2020-07-06","Milam","Texas",48331,92,1
"303623","2020-07-06","Mills","Texas",48333,1,0
"303624","2020-07-06","Mitchell","Texas",48335,12,0
"303625","2020-07-06","Montague","Texas",48337,21,1
"303626","2020-07-06","Montgomery","Texas",48339,2550,37
"303627","2020-07-06","Moore","Texas",48341,897,15
"303628","2020-07-06","Morris","Texas",48343,43,0
"303629","2020-07-06","Motley","Texas",48345,1,0
"303630","2020-07-06","Nacogdoches","Texas",48347,444,26
"303631","2020-07-06","Navarro","Texas",48349,414,6
"303632","2020-07-06","Newton","Texas",48351,12,0
"303633","2020-07-06","Nolan","Texas",48353,46,0
"303634","2020-07-06","Nueces","Texas",48355,4084,18
"303635","2020-07-06","Ochiltree","Texas",48357,53,2
"303636","2020-07-06","Oldham","Texas",48359,4,1
"303637","2020-07-06","Orange","Texas",48361,303,5
"303638","2020-07-06","Palo Pinto","Texas",48363,38,2
"303639","2020-07-06","Panola","Texas",48365,217,24
"303640","2020-07-06","Parker","Texas",48367,344,1
"303641","2020-07-06","Parmer","Texas",48369,215,8
"303642","2020-07-06","Pecos","Texas",48371,131,0
"303643","2020-07-06","Polk","Texas",48373,170,0
"303644","2020-07-06","Potter","Texas",48375,2978,39
"303645","2020-07-06","Presidio","Texas",48377,19,0
"303646","2020-07-06","Rains","Texas",48379,14,0
"303647","2020-07-06","Randall","Texas",48381,942,7
"303648","2020-07-06","Reagan","Texas",48383,14,0
"303649","2020-07-06","Real","Texas",48385,4,0
"303650","2020-07-06","Red River","Texas",48387,117,12
"303651","2020-07-06","Reeves","Texas",48389,48,0
"303652","2020-07-06","Refugio","Texas",48391,31,0
"303653","2020-07-06","Roberts","Texas",48393,4,0
"303654","2020-07-06","Robertson","Texas",48395,61,0
"303655","2020-07-06","Rockwall","Texas",48397,395,16
"303656","2020-07-06","Runnels","Texas",48399,17,0
"303657","2020-07-06","Rusk","Texas",48401,283,3
"303658","2020-07-06","Sabine","Texas",48403,27,1
"303659","2020-07-06","San Augustine","Texas",48405,114,7
"303660","2020-07-06","San Jacinto","Texas",48407,63,0
"303661","2020-07-06","San Patricio","Texas",48409,187,0
"303662","2020-07-06","San Saba","Texas",48411,5,0
"303663","2020-07-06","Schleicher","Texas",48413,21,0
"303664","2020-07-06","Scurry","Texas",48415,59,0
"303665","2020-07-06","Shackelford","Texas",48417,4,0
"303666","2020-07-06","Shelby","Texas",48419,287,10
"303667","2020-07-06","Sherman","Texas",48421,30,0
"303668","2020-07-06","Smith","Texas",48423,849,5
"303669","2020-07-06","Somervell","Texas",48425,11,0
"303670","2020-07-06","Starr","Texas",48427,936,3
"303671","2020-07-06","Stephens","Texas",48429,8,0
"303672","2020-07-06","Sutton","Texas",48435,11,0
"303673","2020-07-06","Swisher","Texas",48437,38,1
"303674","2020-07-06","Tarrant","Texas",48439,14828,238
"303675","2020-07-06","Taylor","Texas",48441,637,6
"303676","2020-07-06","Terrell","Texas",48443,2,0
"303677","2020-07-06","Terry","Texas",48445,36,0
"303678","2020-07-06","Throckmorton","Texas",48447,1,0
"303679","2020-07-06","Titus","Texas",48449,875,5
"303680","2020-07-06","Tom Green","Texas",48451,510,1
"303681","2020-07-06","Travis","Texas",48453,11926,144
"303682","2020-07-06","Trinity","Texas",48455,48,0
"303683","2020-07-06","Tyler","Texas",48457,27,0
"303684","2020-07-06","Upshur","Texas",48459,71,0
"303685","2020-07-06","Upton","Texas",48461,6,0
"303686","2020-07-06","Uvalde","Texas",48463,161,1
"303687","2020-07-06","Val Verde","Texas",48465,285,0
"303688","2020-07-06","Van Zandt","Texas",48467,112,3
"303689","2020-07-06","Victoria","Texas",48469,1242,9
"303690","2020-07-06","Walker","Texas",48471,2095,28
"303691","2020-07-06","Waller","Texas",48473,186,0
"303692","2020-07-06","Ward","Texas",48475,24,0
"303693","2020-07-06","Washington","Texas",48477,318,31
"303694","2020-07-06","Webb","Texas",48479,1960,29
"303695","2020-07-06","Wharton","Texas",48481,236,1
"303696","2020-07-06","Wheeler","Texas",48483,19,0
"303697","2020-07-06","Wichita","Texas",48485,464,3
"303698","2020-07-06","Wilbarger","Texas",48487,12,0
"303699","2020-07-06","Willacy","Texas",48489,233,3
"303700","2020-07-06","Williamson","Texas",48491,3151,45
"303701","2020-07-06","Wilson","Texas",48493,132,5
"303702","2020-07-06","Winkler","Texas",48495,29,0
"303703","2020-07-06","Wise","Texas",48497,135,5
"303704","2020-07-06","Wood","Texas",48499,98,5
"303705","2020-07-06","Yoakum","Texas",48501,38,0
"303706","2020-07-06","Young","Texas",48503,34,1
